id,text,label,sentiment
14746,"Wal-Mart orientation...it`s work, but seriously...this sucks",0,negative
140,I'm not going to even explain why one star,0,negative
632,Am hating my life at the moment. There`s only so many NOs my delicate little mind can take,0,negative
3999,"I have used this app before and it's really awesome, it helps me with giving a challenge for focusing on my work and studies for the time I desire. I enjoy growing trees and creating a forest while studying. This app is the best for focusing , with its whitelist feature I can even listen to music or talk to someone without destroying my tree. I love this app, thank you for this.",2,positive
4535,  god you guys...i`ll call you guys...three way. to discuss.,1,neutral
2368, poor tony  come play scrabble on facebook!,0,negative
22353," Did we hear our name ? Thanks Ankit, get them on to our parlour   #HokeyPokeyBandra",2,positive
12674,"Beers & whiskey = awesomness, work in 8 hours = sourness",1,neutral
1753,SERIOUSLY??? Just realised you made Duration a Premium Feature. Why? Did people just start using it more all of a sudden???,0,negative
25467,awake sadly        seeing Leon today !,0,negative
2576,  caught me at lunch today... you were correct of he stalking me,2,positive
1756,Getting very frustrated by people who don`t know what they want... can`t wait to go home tonight...,0,negative
10391,Just bought my tickets for the 2010 FIFA World Cup in South Africa. Its going to be a great summer. http://bit.ly/9GEZI,2,positive
10093,"After trying about 6 other similar apps, I bought this one again. Had it for iPhone, now on Android.  I like the option to prioritize my tasks.",2,positive
7563,"Please also add the option to import few activities from any day instead of the whole day onto timeLine of a routine. Further please add the feature of allowing a to start a routine custom routine Using time interval instead of defining exact time, because on some bad days due to unavoidable circumstances we are out of schedule and adding a fresh custom timetable for the day hurts a lot modifying Timings for every activity. For rest of its features it worth 5*****.",1,neutral
10126,Love this app.....helps in daily tasks....,2,positive
22024,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.,1,neutral
11236,Yay! Bannerbomb for the Wii is finally out. I can run homebrew on my 4.0 Wii.,2,positive
25385,"Doing my FF later, too busy making up plans for today. Beshie   is gonna be in DC June 5-6 for a bball game.",0,negative
25671,im saaaaaaaaaaaaaad  i need someone to talk to.,0,negative
27007,_kat why not??  ****,1,neutral
9663, seems like a win win situation,2,positive
16799, i think i hate you.  i didnt really want to but you make it hard for me to like you what with the cake and concert on the  ...,0,negative
15150,"Back from the gym, just checkin` email. Gonna go watch an old movie or something. It`s a little cool out to sit outside and read!",1,neutral
23572,It`s raining at seaworld,1,neutral
17094,In a period of exams days are for study and nights for study and sleep... no funny time...,0,negative
897," I know, that is so sad.  I",0,negative
11720," i flew from washington to calfornia , are you still gonna be at the meet&  greet tomorrow ?",1,neutral
1465,"Very useful application, thanks! Could you please add tags grouping? Because I have created multiple different tags and now it is really mess!",2,positive
25825,3 margs. Driving home in the rain now,1,neutral
847,I lovet it,2,positive
3241,After a recent update it puts my phone on do not disturb and I have to manually turn it off after using forest.,0,negative
690,"Has work very, very soon. Way too soon!",1,neutral
6255,Make life easier to keep track of everything,2,positive
3304,"It doesn't notify me when the time is up, unless I open my phone and check it voluntary. This totally defeats the purpose of me not having to open my phone when I don't need to. Hope you guys could fix this issue.",0,negative
19517,my hsbc savings apy dropped to 1.55%. sort of feeling like pulling out all my money and keeping it underneath my mattress.,1,neutral
5206, I`ll use that for my next defense.,1,neutral
3356,I am a premiun user. Installed it yesterday. It refuses to open now and i feel like i have wasted my money.,0,negative
17790,"But anywho, I just got in and out of the pool within like 30 minutes because it`s about to start storming",2,positive
3574,my hair hurts,0,negative
916, nice clutch,2,positive
16911,"House of the Muses 4, page 28 is now live.   http://bit.ly/egVW3",2,positive
22727, DEMI YOU WERE SO PRETTY WITH YOU`RE BANGS AND EVERYTHING .YOU LOOK TOO GROWN UP IN THIS PICTURE  i liked your bangs.,2,positive
67,"Used to like it, but now the shopping basket is missing and I can't make a grocery list anymore. Very annoying.",0,negative
23039, nope  i`m bored and hungry.,0,negative
6797,Not as I required,1,neutral
19203, thanks for sharing,2,positive
11136,"****, I cut my finger!",0,negative
7372,I'm so confused and frustrated trying to figure this app out.,0,negative
7120,"Great for time management and visualization of one's next 12 hours. Thanks guys, this is a must have",2,positive
2411,@_NyLana_ An! Happy Mother`s Day!,2,positive
19396,I dont think my twitpic is working,0,negative
12419," Hi Nic, i was so excited to heard that PCD will perform in Jakarta. I hope u will visit my town, Bali as well. Love Ya !",2,positive
4019,Had a great weekend with John-back to work for 3 days then going to Illinois on Thurs & Fri for more Gigs with John,2,positive
27079, boo i`m a week late  how long u in town for?,1,neutral
24188,editing something in photoshoot  NILEY,1,neutral
22491,playing with  on a cool new website... hopefully ready very soon,2,positive
107, learning tat the scenic way  din plan to go town but somehow was herded there?,1,neutral
15456, that`s what i tell everyone! their food is the WORST! no one understands my horror.,0,negative
17158,Was woken up by my screamin lil nefuew,0,negative
18015, Dump this blackberry and uses an iPhone? Basically it compliment each other.  I think.,1,neutral
6806,upgraded,1,neutral
3388,Good app. Sadly it onlt worked for a day. Now it crashes instantly.,0,negative
8380,Not for me.,1,neutral
16450,PeeWee is napping on the couch.  http://apps.facebook.com/dogbook/profile/view/5608012,1,neutral
23671,finally got to see you,2,positive
2795, we`ll miss you! I`m sad I didn`t get to meet you,0,negative
26508,  I know it`s sad. But back in 05 the auto industry didn`t understand that iPhones would change our lives,0,negative
25567,I`m a 100% Reagan con according to this quiz http://quizfarm.com/run.php/QuizRunner,1,neutral
2835,Oh yeah the camera clipping problems with Void are now completely fixed  yay me for fiddling about,2,positive
598,DH is just about finished making his giant Trio candy bar. Thank the heavens. His work mates are in for a treat tomorrow!,2,positive
20946, funny you should say...am filling it out as we speak ;) cheers!,2,positive
4001,_am_umlaut oh no!  i`m very sorry to hear,0,negative
4288,"I really like this app. Enough to purchase the premium a few years back, but the app didn't update to premium for me, and there was no response when I contacted the support. Seems like I'm not alone in this experience. Don't put your trust in the developers!",0,negative
2301,one of the best to do list planners in play store,2,positive
481,Awesome app does what it's supposed to aside from reminding you. I always forget what I'm supposed to do because it wont remind me at the right times. :(,1,neutral
15471,cant sleep again! Been up for ages...,1,neutral
377,New update was step backwards. My recommemdations: 1) Have daily/weekly/monthly calendar views that show reminders and events in visual boxes (instead of just a list). 2) allow rearranging of the order of subtasks and add subtask reminder capability. Also should be able to check off individual subtasks. 3) allow a task to be turned into a calendar event instead of just a reminder 4) show that an event has subtasks from main view,1,neutral
11036," Please give a shout out to my boyfriend Ron Griffin at 10pm show in Denver. He`s in the nosebleeds, so really SHOUT out",1,neutral
11936, im listening to people saying eww at out current frog disection  poor froggy.,0,negative
2544,"Ever get a phone call from a Salesman whom you don't remember giving your phone number out to? this is the app that does it. it reads your phone number and identity and uploads it to the cloud where it can later be sold to the highest bidder. this app makes sure that it gets your identity because you have to login before you can even use it. once you log in, the game is a huge disappointment. mypoli has everything over this.",0,negative
11109, shweeeeet!,2,positive
3900,It really helps me for studying and keeps me in focus. I also likes to grow many trees in my forest so I study by keeping the timer on and at the end I have studied than I thought and many beautiful trees are too grown.,2,positive
9611,"Isss boredddd, gotta be up in the morningg",1,neutral
2188,Just got home from school. Doing assignments.,1,neutral
20812,ah **** ... my chest hurts now,0,negative
2549,App is no longer functional. Cant even Start app without it malfunctioning. Cant change username or character. It was fine before the update!,0,negative
14379,just done planting the garden...hope sun will shine soon!,2,positive
2837,Stupid idiot who ran a stop sing and almost killed me and my car!,0,negative
20141,I`m at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol,0,negative
3218," it was a lonely battle, my friend, but you fought valiantly!",2,positive
668,Time to put the weapons on the charger for the night.  Sleep tight,1,neutral
11324,Happy Mother`s day to all beautiful mother. May your love shines the world  Thank you mum.....,2,positive
26355,_life  Hey i like love iCarly it rocks.   my youtube account--> http://tinyurl.com/cf63ud,2,positive
22331,i miss 'mr.',0,negative
10428,The day I never have to deal with Comcast again will rank as one of the best days of my life.,0,negative
11530,is traumatized and saddened by the 2 baby squirells she just found on abandoned on the sidewalk.,0,negative
4695,got woken up early AGAIN  I kinda wana just chill today but there`s so much to do!,0,negative
10319,is eating  home made yema,1,neutral
23778,"Well, my aunts dog died. I understand how devastated she is. I`ll probably head over there soon for support",0,negative
5241,  dude i will check again but i couldnt find anything  haha i am capital ****-E-D,0,negative
11545,Thinks that my friends lifes go around with what they boyfriends do and then they have not time for us girls,0,negative
12500,Leno`s last show tonight.,1,neutral
7338," I already seen am and jazzy I know they blew the roof off! Was supposed 2 go to pony party, I couldn`t make it out last night",1,neutral
7396, sounds like my town,1,neutral
10495,About to watch Night at the Museum with Ryan and Stacy,1,neutral
25428,Pwnd from all sides,1,neutral
4482," I`m stuck in a try-to-merge-two-tools CSS hell, so no help from frameworks  Unless both tools had already used the same framework",0,negative
8629,"Yeah, it is really good. Also i don't know how to make a daily reminder. Plus, the tasks in my widget disappears and i don't know how to put it back.",2,positive
3479, Hope it went well! Was rooting for you both from the (not so) comfort(able world) of PhD application form-filling-in  ****,2,positive
7188,Does what it does well. I'm glad,2,positive
9180,its too early to be up,1,neutral
13411, ... and that includes the chota-chota stuff released by Reflexie Arcade too!,1,neutral
1654,One of the most useful apps on my smartphone,2,positive
11906, Miss you my dear,0,negative
27115,"well movie night spoilt by fracked up disk-happiness gone, so time for sleep",0,negative
18617, gotta catch `em all,1,neutral
18722,"band recommended by Steph --> PARAMORE! who else? a great band, consists of->Hayley Williams,Josh Farro,Zac Farro,Jeremy Davis  best band!",2,positive
10518,Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.,0,negative
17430,I`m new at this and I don`t have any friends now!  please comment !,1,neutral
10105,Just the app I wanted! Perfect...,2,positive
3348,It's so nice & very productive,0,negative
4995,"Annoying backup system. I've had installed this app and logged in with Google account once. I also tried some of the app's features, but I uninstalled again because of reasons. After some times, I decided to install it again. So I made my tasks and the others without logging in first (because I forgot). Then, when I logged in with my Google account after that, it replace my current data with the older one without warning. Now all my newly created, more complete data is all gone.",0,negative
15120, voting for you Hope you are voting for me I am now a white blank with my name  mr Twitter and Funniset,2,positive
12878,yummy chocolate cake..wish even i got one for my b`day!!   anybody listening???,2,positive
9475,had a cool lil night. Now at Berrie`s about to eat pizza waitin for ,2,positive
1074, Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,2,positive
14260, Oh you do? I have the ability to teleport,1,neutral
26855,"I`m going on an excursion this week, so I won`t be twitting....",1,neutral
6789,i cant set widget on homescreen can you help me plz..,1,neutral
3341,Not able to go for pro as the Japanese page pops up and i am not understanding anything.,0,negative
26224, You must like my song.,2,positive
216,"The ""not completed"" tasks do not carry over to the next day automatically. I wanted an app that would constantly flash incomplete tasks in my home screen. Otherwise, presentation of the app is good.",0,negative
9386,i`m so mad that im going to be missing the maine tomorrow because it takes all effing day to fly to florida,0,negative
2095,The app is good but reminders don't seem to be working.,1,neutral
26880,"_Khan oh please, you don`t have to do that to me. Don`t bother",2,positive
7048,Really great. It takes some time to get it working - my current use is to input what i plan to do the previous day either at night or through the day when i discover what needs to be done. Jotting down your plans is more effective than you might think to productivity. Ill keep using it and get back when i discover more tips to be more productive.,2,positive
12598,_007 so I tried to send you a direct message and I can`t because you aren`t following me,1,neutral
6083,http://twitpic.com/33hus that`s my baby,1,neutral
25689,Just saw the Toy Story 3 trailer! It`s about to get EPIC! Woody taking L`s once again,2,positive
640,Easy to use and I love the daily prompts to get things done! Even when I have not scheduled anything,2,positive
658,"Updated review based on developer reply: Sadly not for me. For example you can't 1) turn off vibration when reordering tasks, 2) quickly select multiple tasks to assign labels, 3) view a list sorted by label/tag, 4) add priority to tasks, only labels which you cannot use for sorting the list.",2,positive
9187,Wish I was @ wembley,2,positive
565,"We are on the slowest train ever, it stops everywhere. Missed a quick train by a few minutes",0,negative
20502,WALC-ers are you ready to cry? its going to be a long day of reminiscing,1,neutral
5899,Saw this lil girl that has big eyes and hair like Dora the explorer. How cute,2,positive
304,The free app works well but pops up with annoying notifications every now and then to remind you to set more reminders... Kind of pointless. I'm also not a fan of the subscription model for premium. The layout and app itself is good though so it's a shame about those negatives. I would have considered buying if there was a one-time payment model.,1,neutral
4923,Simple straightforward app,2,positive
13873,"  I`m not even in your situation and now I`m sad. I`m sorry, that`s really sucky.",0,negative
840,Good morning  ready to start this week.,2,positive
9834,tomorrow should be good. but apparently no movies,2,positive
10128,I believe that this is by far the best app with helping ppl keep track of a lot of daily task and reminders. It's easy to function understand & it syncs with my Google calendar which is an A+ in my book.,2,positive
9064,"EDIT, Paid out GOOD money last year to buy Premium BUT you're STILL begging me to RATE YOU. Well my original 5 stars becomes today's 3 stars. Leave me alone, I rated 5 within minutes of buying !! ~ Old Review ~ I've purchased the PREMIUM version, thank you, the best in the play store. EDIT ~ I would appreciate it if next time you have a one day sale you make it abundantly clear in the actual app otherwise I'll never know. Thank you.",1,neutral
25039," Im feeling sad, not likeing my new haircut",0,negative
26548,Choir banquet was more than I could`ve ever dreamed.   I`m so happy! Now after party at Lauren`s!!!,2,positive
8141,"i like how its organized and how many choices and the customization. but, i set alarms and keep in mind, i have all permissions on, and it didnt go on my screen, so i missed a very important meeting.",0,negative
12334," true, depends on the couple  Personally we`ve found adding more has increased the fun & increased our bond",2,positive
3748,please fix the crash.,1,neutral
9341,watchin Gilmore Girlz,1,neutral
12975, sounds like a great way to to start mothers day! Enjoy your day,2,positive
3119,Has helped me to stay engaged with my to dos in a workable and fun way. Love this app.,2,positive
765,i`ve just woken up,1,neutral
7861,Best app for managing time.,2,positive
3162,This is an amazing app. I used to struggle to get anything done before I stumbled upon this wonderful creation.,2,positive
9626,"Used to love this app, but after the update it's dumb and no longer useful.",0,negative
9104,would be nice to once you delete one thing that it would not ask if it's the series.,1,neutral
2620,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another  bust day,1,neutral
10057,"Hi, I love this app and have been using it for a while now (it is the only 
one that have calendar and to-do fit togheter), the only thing that I would 
add for my needs is the possibility to share with others our activities. 
Even in the paid version seems to not have this feature. Are you guys 
planning to add it on?",2,positive
17288,Going to the grocery store with my Best Friend,1,neutral
17682,"  Welcome to Twitter  It`s really cool that you are here! Greetings from Vienna,Austria",2,positive
20125," congrats, dreps! and good luck sa interview!",2,positive
15831,Have a nice day  ? http://blip.fm/~5z6y6,2,positive
18232,Got the BrainBone daily question right!  - http://tinyurl.com/c9ryqc,1,neutral
9385,Wish i was famous like some of d people im following,1,neutral
9147,"something is wrong with the syncing, I can enter events but they don't sync. The Google calendar will sync",1,neutral
12751,I forgot I have lumpia and pancit in my fridge from last night! Yay,2,positive
25788,Listening to Miley Cyrus Breakout CD ! love it!,2,positive
25034," no not proper, my dog barks too much & jumps up & its all my fault for not being strict enough",0,negative
2863,I love the video for Da Funk by Daft Punk,2,positive
3171,  Hey everyone! I just mixed the first single....!  'Why R U' ...I`m sooo excited!,2,positive
13908,great. more rain,2,positive
23207,Is sick. Staying home because that`s what Levy said to do.,0,negative
581,it is really good but the instructions are very simple . i couldn't use the app to its full potential because i didn't know how .,1,neutral
26020,Watching QI on Dave - still quite bored! Not even Adam Davis can cheer me up.  And he`s quite funny.,1,neutral
10305,waiting in line at safeway.,1,neutral
3499, and  thanks  hoping its just allergies and not a nasty flu!,2,positive
1433,"Im using the free app & enjoying it alot! Super easy to capture ideas and reminders when they pop into your head, before you forget!",2,positive
10297,is studing math ;) tomorrow exam and dentist :),2,positive
19116,"anyone drive a newish diesel car? any advice on pros cons? not interested in old diesel cars, need recent model experience, eg SUV",0,negative
20601,_AnR_Shine Feeling pretty good. You should check this out http://www.myspace.com/bigcitymonkey Just saying.,2,positive
4242, places to find you if you`re not home- marilyn and seria beach,1,neutral
20344,Why am I completing facebook quizzes at this time of the morning... especially a friday morning,1,neutral
2266,"I love this app. The only change I wish they would make is that certain words and all numbers become dates that the app tries to make into a deadline. Sometimes I just want to write the word ""tomorrow"" without it thinking that I want to do that task by tomorrow or on tomorrow (for example)",2,positive
1359, oh..keep working on it..you can always make it a little smaller,1,neutral
12931," yeah, it`s tragic  i need a haircut",0,negative
8475,"The app is real comfortable for use, the only thing I can't understand is how to view the events you create from the calendar icon top left?",2,positive
26148,need to leave now.. tweet laters,1,neutral
17263, totally! except we can`t ride on the sidewalk like when we were kids.  a lot more safe than on the road with crazy drivers.,1,neutral
23957,All the money in the world could never make me as happy as being a stay-at-home mom with my son,2,positive
1509,25-man Ulduar is hard...,1,neutral
12780,wait...why didn`t I know about this wedding? Aren`t I supposed to be in yours and vice versa?  btw I know it`s not yours,1,neutral
6420,Fantastic and simple app,2,positive
1845,hollie steel on bgt was absolutely excruciating to watch...poor girl.,0,negative
458,went twitter crazy! last nigh :p well thats what happens when u got nothin ta do at 2 o`clock in da mornin,1,neutral
12243,the cuckoo is back! this year`s model starts chirping  at 11 am instead of 4 am.,1,neutral
7838, eh...I might drive through Chi-town on my way to Colorado....maybe I`ll get one then.,1,neutral
6963,Making my momma a happy mother day card <3 I love my mommy,2,positive
129,My near daily exercise is starting to show results.,1,neutral
6163,"I hate change to begin with, but everything has been good SO FAR. My only gripe right now is with the themes! I wish we could custom pick a color or choose a photo from our phone gallery.",2,positive
1837,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,1,neutral
13769, I feel almost empty inside today.  Not a good feeling.,0,negative
15700,"Ugh I have a hedache; I may be cheap, but **** **** I still have class with how I roll",0,negative
20284, yea it is.  thanks for the link.,2,positive
12002, it sure is  Hope you`re having a great morning,2,positive
4332,_aka_Rowan he could be talking to me  (he`s probably not though ;) ),0,negative
2191, I miss having u as a roommate,0,negative
14367, good luck with the deer next weekend!! Hope it isn`t too cold or snowy,2,positive
11678,24 hours and $400 later and I hav a new telecom phone that dosent work.  Stupid telecom,0,negative
7885,"Great! Love this app, you can organise your timetable and clone events, you can have a weekly cycle, daily cycle or a odd day cycle. Love this!! Great aesthetics as well",2,positive
10251,Is there a cvs equivalent to 'git status'?,1,neutral
25818,We drove  summahkayy,1,neutral
1888,Just saw a dooope bmw 6 series parked with the top back....to bad it was raining,0,negative
2108,_Schulz lucky u;-) no park for me  maybe for a short period ... i really have some stuff to be done untill Wed ...,2,positive
12501," Re: meetings, you were right.  My afternoon has started to fill up",1,neutral
10778," I didn`t say I met *all* the awesomest people, just a bunch of them.",2,positive
985, I won`t be getting any ROTF toys `till MUCH later.  Tell me if anybody isn`t/is worth getting.,1,neutral
7773,says gots my mom a digital picture frame bout to scan pics of her wedding n all that mushy stuff  http://plurk.com/p/su3eq,1,neutral
5997,I like it and to be honest for a free app it's Pretty good. My only gripe is that the home screen widget doesn't update. However it's good enough for me to leave tick tick !,1,neutral
3644,TGIF!!! But also sad that this is last day I get to work with my favorite TV reporter,1,neutral
2690,eating lunch. then school,1,neutral
11351,_juansimon God I`m bored. Wish we could`ve done something 2night!,0,negative
4218,"When it works it's great but after using it for a while and paying for the ability to export and sync data, all my data is gone. Every attempt to contact them goes unanswered and the last update was over a year ago. They're willing to take your money but not to update or support the software. Use this at your own risk.",0,negative
727,"This is the best productivity app I have ever used and I'll keep using it. It is so simple and intuitive, with useful reminders that keep you on track. The only option that is missing in my opinion is to set alarms (not only reminders) for tasks that can go on few hours before, other than that it's 5 stars all day long! Thanks guys.",2,positive
5461,Handy habit helper,2,positive
9367,Works great. Looks great. Excellent features. Everything I need in a calendar widget. I don't actually use the app,2,positive
636,first day of summer sucks!!!! its overcast and cold...  this isn`t summer!?!?!?!?,0,negative
8983,_Souljaa I couldn`t eat 2,1,neutral
16630," did you get them from california vintage? ahahah they have the BEST dresses, i want them but i dont have ebay",2,positive
22666,#BGT  Piers shouldn`t have buzzed when the little girls were singing,0,negative
4512,i have a whole day planned for my mom today that i know she will love!,2,positive
1193,My wedding next Thursday and I`m ill,0,negative
3891,Such an amazing app! Really helps me focus and keep myself on track with my assignments! Only con is buying coins but you can save them up over time!,2,positive
17360,Celebrated Mother`s Day with the best lamb roast lunch followed by a box of Cadbury`s shared around the table. It was a wonderful day,2,positive
6654,😶😶😶😶,0,negative
13866, I tried 2 vote 4 u the other day but I couldn`t figure out how 2 do it  help? Lol,1,neutral
6786, Kazim Kazim  i didn`t know that name ))),1,neutral
2963, Made so many new friends on Twitter around USA. Another bike across USA trip would be amazing to see people!,2,positive
21947, Your cave? Does it have an espresso machine?,1,neutral
9776, how you get a day off and you still aint hit me.. Where is the lOVE?,1,neutral
22076, just got them- about to read & reply,1,neutral
4515, I GOT UR BACK @ BABY!! much love to ya!,2,positive
9581,from here to cyborgs there`s but a small leap  - http://www.newscientist.com/article/mg20227065.900,1,neutral
14267,So Bored. Firday Evening And Nothing To Do,0,negative
3216,@_supernatural_ more Demon Sam!! I need it to numb the pain  ****,1,neutral
2460,http://tinyurl.com/d53dmn     mcfly parody by chris moyles ****,1,neutral
62,Keeps notify me only sound without any notifications or any tasks and every time i open the app i got a pop up window with an old task that i finished already before along time ago. What is matter ?? It was a good app !,0,negative
18066,Just came back from school.... Packing for my dad`s house,1,neutral
6247,"Functionality is great, however after certain periods of time, the widget goes blank. I have to remove and re-apply widget in the home screen to get tasks to appear again.",2,positive
789,"Excellent app, easy to use, and great, responsive customer service.",2,positive
26623,Happy Mother`s Day to all the American mamas!,2,positive
3307,It would be that Dover race that they played on Classic.,1,neutral
1584,The experience is being great! The app is really useful and beyond expectations,2,positive
4151,My face an my arms. Tragic. Seriously.,0,negative
432," I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too .",2,positive
5167,"Oh ffs :@ a don`t get paid till monday :@:@:@ :$. Sorry william, gonna have to wait till next weekend till I give you ï¿½  :@",0,negative
23984,"Actually a great start to the day, hope it continues  getting my new american oversized bed in the evening!",2,positive
26016,My sister got a lunch date and I don`t,1,neutral
781,"Amazing app, would be happy to have simple record button to add taska while drivrin thing pop up to my head",2,positive
12697,"One load of washing put away, and another load on. Amazing how the house doesn`t look any better for all my efforts",0,negative
37,"just in case you wonder, we are really busy today and this coming with with adding tons of new blogs and updates stay tuned",1,neutral
9722,"Would be awesome except when I put start in weekly view in the settings, I can no longer access monthly view or change the settings ...",1,neutral
8646,Helps me a lot! Thank you!,2,positive
2969,It really is worth it to download this app. Thank you for designing this wonderful app! Thnks so much,2,positive
20372,"okay, got the card, but my phone is **** up at the moment.  please use email to reach me, sorry",0,negative
6199,"I learned about the Wunderlist buyout. So I transferred over to MS To Do List. I love it & will surely miss my Wunderlist. MS To Do List is almost identical. I wasn't too afraid of the change. MS works great, but my biggest complaint is when you add something new to a list, it adds it to the bottom instead of the top. I didn't think it added it so I added it again & again. Then saw 3 same things on the bottom. I can sort based on date added, but it mixes up. Plz hurry the add to top option. Thx",2,positive
5202,"This is by far the most useful and customisable Gamify your life app. It also focuses on skills and character building, which is my favorite part and mostly missing with comparable apps. Takes a bit to get into it, but it's definitely worth it :D",2,positive
713, rofl uh huh,2,positive
559," there were attempts to somehow extend inner classes, which would be close to #closure, can`t find the ref ATM",1,neutral
2819,With the latest update it seems that when I update the frequency for one task it messes up the frequency and repeat days of the week for another task which is annoying as I was using the app to track my weekly tasks,1,neutral
13091, I know!  I loved it.,2,positive
12612," no, sir, they did not! i was amazed when i woke up this morning.",1,neutral
2737,"Interesting concept to improve productivity! Whenever I click on a link and come back to the app, I am unable to view contents in the app.",1,neutral
6131,so tired after work...but i have King`s Bounty Add-on and A Vampyre Story for a evening  and X-men comixes is completely donloaded,0,negative
25457,im sick and sad its cold,0,negative
2901,Oh fml its probs gunna be at shepards bush  i hate it there,0,negative
13092, OMG rated 10 stars,1,neutral
5988,"I'm giving it three stars right now til I know how to properly use all the features, but so far it's the best app I've used so far. You can organize lists for home and work and other things so it's not confusing and easy to set dates",1,neutral
26325, If only you`d come the sick one...with inflamed vocal cords,0,negative
20684, turtles and shoes make an awesome couple  if only shoes could talk back to the turtle :p lol,2,positive
4838,"I purchased the premium version so I can use the home screen widgets. It motivates me to stick to my habbits once I see them all the time when I use my phone. I've been using it for 2-3 weeks now and I woke up early, went to the gym, read at least 20 pages and flossed in the evening EVERYDAY. Obviously, is not all thanks to the app, but it does help to track my progress and keep me accountable if I miss anything. Just start with easy to achieve habbits to make it work long term and build on that.",2,positive
18890,": Yeah, I fell asleep  I`m sorry. No way in the world I was waking up @ 7am lol. I had to work @ 9am.",0,negative
24714,"In school ; With Victoria & Bryan (: _ no more school soon, sadd i am",0,negative
1331,wow the last hour of twittering that I`ve been doing has yet to be sent over to twitter..  guys bare w me...,0,negative
18964,thought Yes Man was good  had a blast with old friends tonight and heard some great music,2,positive
24815," Whoah, slow down, you`re filling my screen! Maybe more effective if you spread tweets out?",1,neutral
13017, http://twitpic.com/4visl - WOW this looks incredible! wicked job on the butterflies! they`re fantastic!,2,positive
13879, thank you for the link! it explains a lot! and I`m glad you`re feeling good! I`ve a friend coming tomorrow. will be fun!,2,positive
3747,"Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via ).  I too live in welly. May i pray f.. http://bit.ly/lB9SN",2,positive
11600, Thx 4 sharing!,2,positive
1597,Bouta donate blood! Ahhhhh!,1,neutral
5307,Increase very good,2,positive
20874,"trying to upload a custom background on here, but it`s not working",0,negative
3196," What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!",1,neutral
7103,"Brilliant app, love the widget. My favourite feature is that it connects to my Google calendar.",2,positive
14080,Baking cakes with my Momma! ),1,neutral
24312,happy mother`s day everyone,2,positive
9372,Heading to bed with a book. Good night,2,positive
1953,Do I have to add tasks daily? or can I copy whole list for daily?,0,negative
22391,cant believe i stay out this late!.....waking up for work in T-minus 4hours,0,negative
4302,"Friends are gone. Sushi, movies, laughter. Just what I needed. FUN!",2,positive
22694,My boss called me anerexic,0,negative
9092,Would love the calender to automatically fill in details of invitations and interested or going to an event,1,neutral
13285,Okay I`m seriously bored. I have nothing to do. I can`t go out cause it`s raining.,0,negative
7725,Its a great app for those who understands the precious value of time. It takes time to set your own schedule but once you start....its fabulous... Keep modifying it to get best of it...,2,positive
958,looks like we`re rained out for weekend climbing,0,negative
7523,to doente,1,neutral
8689,"I just love how convenient all the settings are, as someone who loves lists",2,positive
9180,"I really love this Calender App. Its pretty overwhelming at first but give it a few tweaks and boom, it wonderful. My only complaint is that I can't add it to my family library. Please allow me to do this and I'll rasie my review to 5/5 stars. Overall.. I would recommend this!",2,positive
1559,btw ian watkins has stopped following me  so i am a wee bit pissed off!,0,negative
13313,Licking chocolate crumbs off a Twirl wrapper like Zammo on smack,1,neutral
13528, ps- are you a doctor or swine flu paranoid??,1,neutral
25017,"While  on vacation,  having golden times spamming Google by 5.350 redirects. http://bit.ly/18kwzh",2,positive
19317,died again in KP  .. gonna upgrade some of my spells now first before heading back there... #eq2,0,negative
7928, that`s a mess  I`ll look for it next week,0,negative
2107,Feeling like Romeo and Juliet with Bryant and Wallinwood as the Montagues and Capulets...   #fb,1,neutral
2882,okay.. so i 'thought' i was getting sick... but NOPE!!!  HAHAHA PHEW! (sry mike lol - hope you get better soon!),2,positive
1569,"Two things could be improved. 1. There should be a option if I want to view the tasks organized into sub-projects in a project view. (Concerning the last update) 2. The sub-tasks could be better organized. Maybe nested inside the options, just like in Microsoft's task app.",2,positive
6929,Doesn't really sync with my calendar as events are added... *Edit: user error with delay in google calendar.,2,positive
19465,watching little bear,1,neutral
609,"Good application, its better if synchronisation time can be improved",2,positive
3143,"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day",1,neutral
10447, My sister is graduating too & I can`t afford to buy here anything,0,negative
12561, if ur as awesome as i think u are u would sooo write me back  a lil something   <--- crossing fingers,2,positive
15863,"Yeah, it was a silly mistake. At the end of a long day, etc etc. They were brand new pliers too",0,negative
13936,: love the song 'together'. that`s 'his' song for me...well i think it`s still is,2,positive
7939, Maybe JD can help you out there I don`t know though  But I will ask!,1,neutral
